step,pwm_l,pwm_r,compensation,enc_l,enc_r
248,126.8000,156.8000,-30.0000,93.0344
249,125.9000,155.9000,-30.0000,93.5848
250,125.0000,155.0000,-30.0000,94.1352
251,124.1000,154.1000,-30.0000,94.6856
252,123.2000,153.2000,-30.0000,95.1902
253,122.3000,152.3000,-30.0000,95.7176
254,121.4000,151.4000,-30.0000,96.2222
255,120.5000,150.5000,-30.0000,96.7267
256,119.6000,149.6000,-30.0000,97.1625
257,118.7000,148.7000,-30.0000,97.5982
258,117.8000,147.8000,-30.0000,98.1257
259,116.9000,146.9000,-30.0000,98.5844
260,116.0000,146.0000,-30.0000,99.0889
261,115.1000,145.1000,-30.0000,99.6164
262,114.2000,144.2000,-30.0000,100.0751
263,113.3000,143.3000,-30.0000,100.5796
264,112.4000,142.4000,-30.0000,101.0383
265,111.5000,141.5000,-30.0000,101.5429
266,110.6000,140.6000,-30.0000,102.0016
267,109.7000,139.7000,-30.0000,102.4832
268,108.8000,138.8000,-30.0000,102.9648
269,107.9000,137.9000,-30.0000,103.4005
270,107.0000,137.0000,-30.0000,103.8821
271,106.1000,136.1000,-30.0000,104.3638
272,105.2000,135.2000,-30.0000,104.7995
273,104.3000,134.3000,-30.0000,105.2582
274,103.4000,133.4000,-30.0000,105.6022
275,102.5000,132.5000,-30.0000,106.0838
276,101.6000,131.6000,-30.0000,106.5425
277,100.7000,130.7000,-30.0000,107.0012
278,99.8000,129.8000,-30.0000,107.4369
279,98.9000,128.9000,-30.0000,107.8956
280,98.0000,128.0000,-30.0000,108.3313
281,97.1000,127.1000,-30.0000,108.7671
282,96.2000,126.2000,-30.0000,109.2028
283,95.3000,125.3000,-30.0000,109.6386
284,94.4000,124.4000,-30.0000,110.0284
285,93.5000,123.5000,-30.0000,110.4642
286,92.6000,122.6000,-30.0000,110.8770
287,91.7000,121.7000,-30.0000,111.2898
288,90.8000,120.8000,-30.0000,111.7026
289,89.9000,119.9000,-30.0000,112.1154
290,89.0000,119.0000,-30.0000,112.5282
291,88.1000,118.1000,-30.0000,112.8722
292,87.2000,117.2000,-30.0000,113.2851
293,86.3000,116.3000,-30.0000,113.6749
294,85.4000,115.4000,-30.0000,114.0648
295,84.5000,114.5000,-30.0000,114.4547
296,83.6000,113.6000,-30.0000,114.8446
297,82.7000,112.7000,-30.0000,115.2344
298,81.8000,111.8000,-30.0000,115.5555
299,80.9000,110.9000,-30.0000,115.9454
300,80.0000,110.0000,-30.0000,116.3123
301,79.1000,109.1000,-30.0000,116.6793
302,78.2000,108.2000,-30.0000,117.0462
303,77.3000,107.3000,-30.0000,117.4132
304,76.4000,106.4000,-30.0000,117.7342
305,75.5000,105.5000,-30.0000,118.0783
306,74.6000,104.6000,-30.0000,118.4223
307,73.7000,103.7000,-30.0000,118.7892
308,72.8000,102.8000,-30.0000,119.1332
309,71.9000,101.9000,-30.0000,119.4772
310,71.0000,101.0000,-30.0000,119.8212
311,70.1000,100.1000,-30.0000,120.0964
312,69.2000,99.2000,-30.0000,120.4405
313,68.3000,98.3000,-30.0000,120.7615
314,67.4000,97.4000,-30.0000,121.0826
315,66.5000,96.5000,-30.0000,121.4037
316,65.6000,95.6000,-30.0000,121.7248
317,64.7000,94.7000,-30.0000,122.0229
318,63.8000,93.8000,-30.0000,122.3440
319,62.9000,92.9000,-30.0000,122.6421
320,62.0000,92.0000,-30.0000,122.9403
321,61.1000,91.1000,-30.0000,123.2384
322,60.2000,90.2000,-30.0000,123.5365
323,59.3000,89.3000,-30.0000,123.8347
324,58.4000,88.4000,-30.0000,124.1328
325,57.5000,87.5000,-30.0000,124.4080
326,56.6000,86.6000,-30.0000,124.7062
327,55.7000,85.7000,-30.0000,124.9814
328,54.8000,84.8000,-30.0000,125.2566
329,53.9000,83.9000,-30.0000,125.5318
330,53.0000,83.0000,-30.0000,125.7841
331,52.1000,82.1000,-30.0000,126.0593
332,51.2000,81.2000,-30.0000,126.3345
333,50.3000,80.3000,-30.0000,126.5868
334,49.4000,79.4000,-30.0000,126.8390
335,48.5000,78.5000,-30.0000,127.0913
336,47.6000,77.6000,-30.0000,127.3436
